New Name,Old Name,Path,Dataset
CADICA_002066.jpg,p21_v4_00001.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002067.jpg,p21_v4_00002.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002068.jpg,p21_v4_00003.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002069.jpg,p21_v4_00004.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002070.jpg,p21_v4_00005.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002071.jpg,p21_v4_00006.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002072.jpg,p21_v4_00007.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002073.jpg,p21_v4_00008.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002074.jpg,p21_v4_00009.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002075.jpg,p21_v4_00010.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002076.jpg,p21_v4_00011.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002077.jpg,p21_v4_00012.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002078.jpg,p21_v4_00013.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002079.jpg,p21_v4_00014.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002080.jpg,p21_v4_00015.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002081.jpg,p21_v4_00016.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002082.jpg,p21_v4_00017.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002083.jpg,p21_v4_00018.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002084.jpg,p21_v4_00019.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002085.jpg,p21_v4_00020.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002086.jpg,p21_v4_00021.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002087.jpg,p21_v4_00022.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002088.jpg,p21_v4_00023.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002089.jpg,p21_v4_00024.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002090.jpg,p21_v4_00025.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002091.jpg,p21_v4_00026.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002092.jpg,p21_v4_00027.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002093.jpg,p21_v4_00028.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002094.jpg,p21_v4_00029.png,/selectedVideos/p21/v4/input,CADICA
CADICA_002095.jpg,p21_v3_00001.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002096.jpg,p21_v3_00002.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002097.jpg,p21_v3_00003.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002098.jpg,p21_v3_00004.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002099.jpg,p21_v3_00005.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002100.jpg,p21_v3_00006.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002101.jpg,p21_v3_00007.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002102.jpg,p21_v3_00008.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002103.jpg,p21_v3_00009.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002104.jpg,p21_v3_00010.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002105.jpg,p21_v3_00011.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002106.jpg,p21_v3_00012.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002107.jpg,p21_v3_00013.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002108.jpg,p21_v3_00014.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002109.jpg,p21_v3_00015.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002110.jpg,p21_v3_00016.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002111.jpg,p21_v3_00017.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002112.jpg,p21_v3_00018.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002113.jpg,p21_v3_00019.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002114.jpg,p21_v3_00020.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002115.jpg,p21_v3_00021.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002116.jpg,p21_v3_00022.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002117.jpg,p21_v3_00023.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002118.jpg,p21_v3_00024.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002119.jpg,p21_v3_00025.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002120.jpg,p21_v3_00026.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002121.jpg,p21_v3_00027.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002122.jpg,p21_v3_00028.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002123.jpg,p21_v3_00029.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002124.jpg,p21_v3_00030.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002125.jpg,p21_v3_00031.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002126.jpg,p21_v3_00032.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002127.jpg,p21_v3_00033.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002128.jpg,p21_v3_00034.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002129.jpg,p21_v3_00035.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002130.jpg,p21_v3_00036.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002131.jpg,p21_v3_00037.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002132.jpg,p21_v3_00038.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002133.jpg,p21_v3_00039.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002134.jpg,p21_v3_00040.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002135.jpg,p21_v3_00041.png,/selectedVideos/p21/v3/input,CADICA
CADICA_002136.jpg,p21_v11_00001.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002137.jpg,p21_v11_00002.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002138.jpg,p21_v11_00003.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002139.jpg,p21_v11_00004.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002140.jpg,p21_v11_00005.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002141.jpg,p21_v11_00006.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002142.jpg,p21_v11_00007.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002143.jpg,p21_v11_00008.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002144.jpg,p21_v11_00009.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002145.jpg,p21_v11_00010.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002146.jpg,p21_v11_00011.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002147.jpg,p21_v11_00012.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002148.jpg,p21_v11_00013.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002149.jpg,p21_v11_00014.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002150.jpg,p21_v11_00015.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002151.jpg,p21_v11_00016.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002152.jpg,p21_v11_00017.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002153.jpg,p21_v11_00018.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002154.jpg,p21_v11_00019.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002155.jpg,p21_v11_00020.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002156.jpg,p21_v11_00021.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002157.jpg,p21_v11_00022.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002158.jpg,p21_v11_00023.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002159.jpg,p21_v11_00024.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002160.jpg,p21_v11_00025.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002161.jpg,p21_v11_00026.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002162.jpg,p21_v11_00027.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002163.jpg,p21_v11_00028.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002164.jpg,p21_v11_00029.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002165.jpg,p21_v11_00030.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002166.jpg,p21_v11_00031.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002167.jpg,p21_v11_00032.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002168.jpg,p21_v11_00033.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002169.jpg,p21_v11_00034.png,/selectedVideos/p21/v11/input,CADICA
CADICA_002170.jpg,p21_v10_00001.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002171.jpg,p21_v10_00002.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002172.jpg,p21_v10_00003.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002173.jpg,p21_v10_00004.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002174.jpg,p21_v10_00005.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002175.jpg,p21_v10_00006.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002176.jpg,p21_v10_00007.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002177.jpg,p21_v10_00008.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002178.jpg,p21_v10_00009.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002179.jpg,p21_v10_00010.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002180.jpg,p21_v10_00011.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002181.jpg,p21_v10_00012.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002182.jpg,p21_v10_00013.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002183.jpg,p21_v10_00014.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002184.jpg,p21_v10_00015.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002185.jpg,p21_v10_00016.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002186.jpg,p21_v10_00017.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002187.jpg,p21_v10_00018.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002188.jpg,p21_v10_00019.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002189.jpg,p21_v10_00020.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002190.jpg,p21_v10_00021.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002191.jpg,p21_v10_00022.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002192.jpg,p21_v10_00023.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002193.jpg,p21_v10_00024.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002194.jpg,p21_v10_00025.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002195.jpg,p21_v10_00026.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002196.jpg,p21_v10_00027.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002197.jpg,p21_v10_00028.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002198.jpg,p21_v10_00029.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002199.jpg,p21_v10_00030.png,/selectedVideos/p21/v10/input,CADICA
CADICA_002200.jpg,p28_v6_00001.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002201.jpg,p28_v6_00002.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002202.jpg,p28_v6_00003.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002203.jpg,p28_v6_00004.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002204.jpg,p28_v6_00005.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002205.jpg,p28_v6_00006.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002206.jpg,p28_v6_00007.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002207.jpg,p28_v6_00008.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002208.jpg,p28_v6_00009.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002209.jpg,p28_v6_00010.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002210.jpg,p28_v6_00011.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002211.jpg,p28_v6_00012.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002212.jpg,p28_v6_00013.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002213.jpg,p28_v6_00014.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002214.jpg,p28_v6_00015.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002215.jpg,p28_v6_00016.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002216.jpg,p28_v6_00017.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002217.jpg,p28_v6_00018.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002218.jpg,p28_v6_00019.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002219.jpg,p28_v6_00020.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002220.jpg,p28_v6_00021.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002221.jpg,p28_v6_00022.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002222.jpg,p28_v6_00023.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002223.jpg,p28_v6_00024.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002224.jpg,p28_v6_00025.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002225.jpg,p28_v6_00026.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002226.jpg,p28_v6_00027.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002227.jpg,p28_v6_00028.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002228.jpg,p28_v6_00029.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002229.jpg,p28_v6_00030.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002230.jpg,p28_v6_00031.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002231.jpg,p28_v6_00032.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002232.jpg,p28_v6_00033.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002233.jpg,p28_v6_00034.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002234.jpg,p28_v6_00035.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002235.jpg,p28_v6_00036.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002236.jpg,p28_v6_00037.png,/selectedVideos/p28/v6/input,CADICA
CADICA_002237.jpg,p28_v1_00001.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002238.jpg,p28_v1_00002.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002239.jpg,p28_v1_00003.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002240.jpg,p28_v1_00004.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002241.jpg,p28_v1_00005.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002242.jpg,p28_v1_00006.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002243.jpg,p28_v1_00007.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002244.jpg,p28_v1_00008.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002245.jpg,p28_v1_00009.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002246.jpg,p28_v1_00010.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002247.jpg,p28_v1_00011.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002248.jpg,p28_v1_00012.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002249.jpg,p28_v1_00013.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002250.jpg,p28_v1_00014.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002251.jpg,p28_v1_00015.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002252.jpg,p28_v1_00016.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002253.jpg,p28_v1_00017.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002254.jpg,p28_v1_00018.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002255.jpg,p28_v1_00019.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002256.jpg,p28_v1_00020.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002257.jpg,p28_v1_00021.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002258.jpg,p28_v1_00022.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002259.jpg,p28_v1_00023.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002260.jpg,p28_v1_00024.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002261.jpg,p28_v1_00025.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002262.jpg,p28_v1_00026.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002263.jpg,p28_v1_00027.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002264.jpg,p28_v1_00028.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002265.jpg,p28_v1_00029.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002266.jpg,p28_v1_00030.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002267.jpg,p28_v1_00031.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002268.jpg,p28_v1_00032.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002269.jpg,p28_v1_00033.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002270.jpg,p28_v1_00034.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002271.jpg,p28_v1_00035.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002272.jpg,p28_v1_00036.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002273.jpg,p28_v1_00037.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002274.jpg,p28_v1_00038.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002275.jpg,p28_v1_00039.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002276.jpg,p28_v1_00040.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002277.jpg,p28_v1_00041.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002278.jpg,p28_v1_00042.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002279.jpg,p28_v1_00043.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002280.jpg,p28_v1_00044.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002281.jpg,p28_v1_00045.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002282.jpg,p28_v1_00046.png,/selectedVideos/p28/v1/input,CADICA
CADICA_002283.jpg,p28_v8_00001.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002284.jpg,p28_v8_00002.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002285.jpg,p28_v8_00003.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002286.jpg,p28_v8_00004.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002287.jpg,p28_v8_00005.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002288.jpg,p28_v8_00006.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002289.jpg,p28_v8_00007.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002290.jpg,p28_v8_00008.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002291.jpg,p28_v8_00009.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002292.jpg,p28_v8_00010.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002293.jpg,p28_v8_00011.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002294.jpg,p28_v8_00012.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002295.jpg,p28_v8_00013.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002296.jpg,p28_v8_00014.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002297.jpg,p28_v8_00015.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002298.jpg,p28_v8_00016.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002299.jpg,p28_v8_00017.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002300.jpg,p28_v8_00018.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002301.jpg,p28_v8_00019.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002302.jpg,p28_v8_00020.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002303.jpg,p28_v8_00021.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002304.jpg,p28_v8_00022.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002305.jpg,p28_v8_00023.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002306.jpg,p28_v8_00024.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002307.jpg,p28_v8_00025.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002308.jpg,p28_v8_00026.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002309.jpg,p28_v8_00027.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002310.jpg,p28_v8_00028.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002311.jpg,p28_v8_00029.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002312.jpg,p28_v8_00030.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002313.jpg,p28_v8_00031.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002314.jpg,p28_v8_00032.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002315.jpg,p28_v8_00033.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002316.jpg,p28_v8_00034.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002317.jpg,p28_v8_00035.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002318.jpg,p28_v8_00036.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002319.jpg,p28_v8_00037.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002320.jpg,p28_v8_00038.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002321.jpg,p28_v8_00039.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002322.jpg,p28_v8_00040.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002323.jpg,p28_v8_00041.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002324.jpg,p28_v8_00042.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002325.jpg,p28_v8_00043.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002326.jpg,p28_v8_00044.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002327.jpg,p28_v8_00045.png,/selectedVideos/p28/v8/input,CADICA
CADICA_002328.jpg,p28_v7_00001.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002329.jpg,p28_v7_00002.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002330.jpg,p28_v7_00003.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002331.jpg,p28_v7_00004.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002332.jpg,p28_v7_00005.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002333.jpg,p28_v7_00006.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002334.jpg,p28_v7_00007.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002335.jpg,p28_v7_00008.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002336.jpg,p28_v7_00009.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002337.jpg,p28_v7_00010.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002338.jpg,p28_v7_00011.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002339.jpg,p28_v7_00012.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002340.jpg,p28_v7_00013.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002341.jpg,p28_v7_00014.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002342.jpg,p28_v7_00015.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002343.jpg,p28_v7_00016.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002344.jpg,p28_v7_00017.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002345.jpg,p28_v7_00018.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002346.jpg,p28_v7_00019.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002347.jpg,p28_v7_00020.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002348.jpg,p28_v7_00021.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002349.jpg,p28_v7_00022.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002350.jpg,p28_v7_00023.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002351.jpg,p28_v7_00024.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002352.jpg,p28_v7_00025.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002353.jpg,p28_v7_00026.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002354.jpg,p28_v7_00027.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002355.jpg,p28_v7_00028.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002356.jpg,p28_v7_00029.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002357.jpg,p28_v7_00030.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002358.jpg,p28_v7_00031.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002359.jpg,p28_v7_00032.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002360.jpg,p28_v7_00033.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002361.jpg,p28_v7_00034.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002362.jpg,p28_v7_00035.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002363.jpg,p28_v7_00036.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002364.jpg,p28_v7_00037.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002365.jpg,p28_v7_00038.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002366.jpg,p28_v7_00039.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002367.jpg,p28_v7_00040.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002368.jpg,p28_v7_00041.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002369.jpg,p28_v7_00042.png,/selectedVideos/p28/v7/input,CADICA
CADICA_002370.jpg,p28_v2_00001.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002371.jpg,p28_v2_00002.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002372.jpg,p28_v2_00003.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002373.jpg,p28_v2_00004.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002374.jpg,p28_v2_00005.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002375.jpg,p28_v2_00006.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002376.jpg,p28_v2_00007.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002377.jpg,p28_v2_00008.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002378.jpg,p28_v2_00009.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002379.jpg,p28_v2_00010.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002380.jpg,p28_v2_00011.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002381.jpg,p28_v2_00012.png,/selectedVideos/p28/v2/input,CADICA
CADICA_002382.jpg,p28_v2_00013.png,/selectedVideos/p28/v2/input,CADICA
